id,TOXICITY,INSULT,THREAT,PROFANITY,IDENTITY_ATTACK
750,0.0065657673,0.0072088744,0.0054548453,0.011526455,0.00052721944
751,0.04315203,0.031697463,0.0054095355,0.01442999,0.00258985
752,0.16851899,0.0810151,0.0077672824,0.050930742,0.10221587
753,0.03828422,0.023608726,0.0054629366,0.022833163,0.002552852
754,0.041915078,0.023479814,0.0058739646,0.043415543,0.0039587705
755,0.032391842,0.021481665,0.0065244893,0.019963788,0.0037367835
756,0.33255672,0.36021477,0.00789674,0.16636424,0.25817248
757,0.09481675,0.04969218,0.0069516995,0.036651865,0.0059936526
758,0.112850055,0.060752302,0.00951496,0.09195647,0.0066596144
759,0.0020734002,0.0053278627,0.0053221514,0.008742477,0.00022429951
760,0.3977292,0.36798462,0.010731863,0.62717754,0.28034934
761,0.3974717,0.42881694,0.007586042,0.22429734,0.38318536
762,0.009738698,0.008823884,0.005482355,0.010569996,0.00055034313
763,0.041172907,0.025542418,0.0055131014,0.037403382,0.002626848
764,0.3245134,0.34782293,0.0073918556,0.2124067,0.10699738
765,0.28425202,0.19734058,0.009126588,0.34536663,0.019274252
766,0.33338684,0.26957804,0.008867673,0.22522148,0.38230872
767,0.1996317,0.15911613,0.010731863,0.089370176,0.017163984
768,0.020842785,0.010362893,0.009722093,0.014361672,0.0006428378
769,0.50759226,0.5678696,0.05721026,0.29209393,0.38185352
770,0.23235008,0.18604483,0.0065697995,0.04642162,0.007029593
771,0.035691574,0.012224905,0.00933372,0.02030538,0.025203101
772,0.11119666,0.04910661,0.0068869707,0.2188925,0.00673361
773,0.036870047,0.024124376,0.005590776,0.017367685,0.0076585566
774,0.15269235,0.07333439,0.007314181,0.08225787,0.06658725
775,0.11316007,0.07301756,0.009359611,0.039657943,0.0073995716
776,0.38811707,0.3388922,0.051067904,0.22592722,0.46028158
777,0.14429577,0.0638991,0.01101667,0.07740857,0.10221587
778,0.015519086,0.012604907,0.005445136,0.026727317,0.0030523231
779,0.37751234,0.4378843,0.0068287146,0.09899642,0.031980325
780,0.2396185,0.24171697,0.006265574,0.2347036,0.0102854045
781,0.4014846,0.4196762,0.013631714,0.541926,0.3825363
782,0.40891263,0.24630153,0.53875744,0.15985115,0.047448806
783,0.0665887,0.03885912,0.0054920646,0.028640235,0.0042917514
784,0.47886392,0.5130944,0.013165667,0.54024357,0.31015682
785,0.15711457,0.100019015,0.0070164283,0.025360947,0.0035517942
786,0.47622904,0.4596616,0.009851551,0.4798129,0.49032792
787,0.3302291,0.3388922,0.007068211,0.22889622,0.3043136
788,0.042657252,0.024382202,0.0067186756,0.023243073,0.0061416444
789,0.3389984,0.3682569,0.0074436385,0.10425757,0.24801466
790,0.3977292,0.4710501,0.006382086,0.029186781,0.031980325
791,0.11450345,0.0810151,0.005342379,0.02249157,0.0021828737
792,0.38601747,0.43450394,0.007961469,0.24341469,0.014551271
793,0.3308965,0.28586254,0.0115345,0.19770569,0.34000012
794,0.5885171,0.6308392,0.011715741,0.5013569,0.48915586
795,0.40614098,0.42743355,0.008841781,0.2761231,0.4830652
796,0.33836752,0.36798462,0.0077154995,0.16915557,0.27701542
797,0.09655223,0.04969218,0.006220264,0.080318145,0.0015909078
798,0.60254884,0.6991143,0.008738215,0.2801717,0.316
799,0.41168427,0.4302003,0.010447056,0.1854088,0.44690517
800,0.0031101003,0.0055558644,0.0056603593,0.009169468,0.000423163
801,0.36095104,0.36798462,0.0074436385,0.2263305,0.3780483
802,0.25462922,0.24424846,0.0072365063,0.072882555,0.18235919
803,0.8696708,0.78565484,0.013321015,0.8855216,0.65625757
804,0.45751464,0.36021477,0.5487409,0.2253223,0.10221587
805,0.08083374,0.037395194,0.0062267366,0.02208166,0.026007013
806,0.014136819,0.009678889,0.005835127,0.015215653,0.001692652
807,0.07450261,0.05086332,0.0068999166,0.019485557,0.0065486208
808,0.2524482,0.22303216,0.007068211,0.20808282,0.054763943
809,0.4014846,0.40243408,0.008712323,0.541926,0.27875587
810,0.62136006,0.6099415,0.5252479,0.5643384,0.31015682
811,0.3977292,0.36021477,0.008013252,0.26555094,0.46614665
812,0.11119666,0.06372428,0.0056312317,0.16636424,0.0051427023
813,0.44002727,0.46173862,0.008194493,0.54024357,0.029144434
814,0.034984488,0.018967867,0.0056085763,0.023516348,0.004439743
815,0.032627538,0.014960921,0.0056150495,0.023584666,0.018168874
816,0.008482091,0.008234881,0.0055147195,0.010928668,0.00053415657
817,0.24763705,0.23237456,0.006356194,0.1854088,0.016259583
818,0.28425202,0.23237456,0.007365964,0.18909787,0.28034934
819,0.0070055793,0.0072088744,0.0054030623,0.009630617,0.0024233595
820,0.0045866123,0.006961873,0.005261873,0.009647697,0.0004832845
821,0.36867723,0.29855028,0.008246276,0.5188411,0.022791367
822,0.52139956,0.6306599,0.017674083,0.19893537,0.36702603
823,0.043399423,0.02193286,0.009463178,0.012517073,0.006696612
824,0.0065657673,0.00806388,0.005437045,0.009767254,0.0010729379
825,0.3977292,0.4378843,0.038220957,0.11601777,0.32184324
826,0.37751234,0.4339631,0.033386398,0.15938593,0.19298288
827,0.3047732,0.24903896,0.008052089,0.03690237,0.36873037
828,0.03357032,0.018452216,0.005702433,0.01220964,0.01857083
829,0.31132057,0.37846634,0.009955117,0.03239325,0.12208464
830,0.07687678,0.022061773,0.05721026,0.03765389,0.00569767
831,0.2854733,0.28997475,0.13815513,0.06946823,0.051580742
832,0.11192002,0.05086332,0.063352615,0.017777596,0.0543092
833,0.4014846,0.41530323,0.10696311,0.064458095,0.41975367
834,0.25462922,0.16897665,0.04233929,0.037904397,0.22261032
835,0.05824285,0.0279513,0.011068452,0.0113385795,0.017967897
836,0.03734144,0.027605021,0.0073789097,0.025770858,0.008102531
837,0.112953395,0.054376744,0.038911607,0.014634945,0.014450782
838,0.17198499,0.16266862,0.0060713873,0.036401358,0.0233943
839,0.01237757,0.011198899,0.0054694093,0.009681856,0.0038292783
840,0.1269396,0.08459369,0.006550381,0.0166845,0.039456755
841,0.04711028,0.027476108,0.0064727063,0.01220964,0.01756594
842,0.112540044,0.082619295,0.005621522,0.019007329,0.00880549
843,0.44573322,0.54471385,0.0063497215,0.16078159,0.027413858
844,0.45396814,0.48627716,0.0078449575,0.47435758,0.2331515
845,0.11450345,0.082372494,0.0067186756,0.015898837,0.024801146
846,0.01834645,0.011578901,0.0058286544,0.010638315,0.00932346
847,0.09438288,0.039444692,0.005948403,0.01220964,0.050443888
848,0.15158679,0.075868964,0.0074048014,0.04792466,0.094936445
849,0.021432023,0.012604907,0.0068869707,0.016547862,0.0047727237
850,0.3127066,0.33998606,0.01119791,0.10301965,0.2463217
851,0.09611836,0.04442204,0.013424582,0.026727317,0.035589635
852,0.10089093,0.06354945,0.009929225,0.022013342,0.01191331
853,0.47119883,0.34135336,0.56065804,0.12903778,0.33352965
854,0.32764325,0.113185234,0.44185185,0.047173142,0.036105253
855,0.37751234,0.4339631,0.009281937,0.13697,0.27682206
856,0.37458646,0.3388922,0.4352635,0.072882555,0.2803029
857,0.034984488,0.01617693,0.006912862,0.02932342,0.0030523231
858,0.112540044,0.06529768,0.0057477434,0.017709278,0.00414376
859,0.042657252,0.025026767,0.0055794483,0.07514556,0.0037922803
860,0.024260364,0.013478912,0.007197669,0.016752819,0.0057346676
861,0.29405528,0.22770336,0.010058682,0.059447967,0.36702603
862,0.22311419,0.18604483,0.0077154995,0.10920923,0.011099357
863,0.02308189,0.016556932,0.0056150495,0.012892825,0.003089321
864,0.049831573,0.029273475,0.005657123,0.009698936,0.011173353
865,0.15048122,0.11978693,0.009048914,0.027273865,0.04023018
866,0.18554166,0.16809943,0.0062332097,0.017162729,0.013948337
867,0.05354243,0.033460364,0.006330303,0.01805087,0.01555616
868,0.41910073,0.48627716,0.007301235,0.09961538,0.23239216
869,0.37751234,0.4196762,0.20938614,0.14402086,0.2463217
870,0.09351514,0.058475737,0.010602405,0.013507691,0.013445892
871,0.009173225,0.008462882,0.0057703983,0.010928668,0.0027378413
872,0.10653123,0.06512285,0.010032792,0.019963788,0.060675595
873,0.28547668,0.24928534,0.01254427,0.029460056,0.27701542
874,0.37340668,0.42881694,0.01101667,0.066963166,0.17614605
875,0.4014846,0.44126466,0.01508414,0.09775851,0.38318536
876,0.050326355,0.033239998,0.0057347976,0.012312118,0.00776955
877,0.104795754,0.06407392,0.0070164283,0.016035475,0.029144434
878,0.026970858,0.014086916,0.00541439,0.0118338885,0.0102854045
879,0.17545098,0.13607834,0.00951496,0.019553876,0.08666438
880,0.06500591,0.014732921,0.008323951,0.01846078,0.035589635
881,0.123468354,0.07333439,0.006168481,0.014805742,0.058401883
882,0.48141238,0.5393265,0.020782012,0.257327,0.48915586
883,0.023671126,0.013744914,0.006317357,0.016103793,0.0035147965
884,0.718943,0.71120167,0.12996206,0.5318404,0.46614665
885,0.12520397,0.10440776,0.006848133,0.02433617,0.0052166977
886,0.007979449,0.00815888,0.0056312317,0.009579378,0.00091569696
887,0.11912931,0.07998765,0.009074804,0.017914234,0.012240025
888,0.36095104,0.36193377,0.010990778,0.06646215,0.3802808
889,0.20032968,0.15485314,0.010472948,0.025087673,0.1714862
890,0.112850055,0.062150877,0.0065180166,0.012858666,0.06431354
891,0.0068799187,0.008253881,0.005517956,0.009220706,0.00207188
892,0.3389984,0.37960073,0.008893564,0.10178173,0.2783691
893,0.033334624,0.02283525,0.0053787893,0.016616182,0.0024418586
894,0.0466155,0.030154925,0.0054855915,0.029186781,0.0034408006
895,0.41910073,0.42881694,0.010395273,0.07047026,0.48915586
896,0.057005897,0.03335018,0.006440342,0.014498309,0.0069185994
897,0.06421452,0.03768798,0.0055972487,0.013576009,0.011099357
898,0.021314176,0.015568925,0.005757453,0.010706633,0.0022753682
899,0.2855005,0.25404143,0.007624879,0.10735235,0.27682206
900,0.43230394,0.5130944,0.026652548,0.22703624,0.24074486
901,0.3389984,0.40189892,0.0061878995,0.08904689,0.19100772
902,0.56269526,0.64537907,0.0073918556,0.31043148,0.14875233
903,0.08004235,0.021159383,0.03235042,0.035148825,0.0049577127
904,0.3317266,0.37166002,0.008039144,0.09551262,0.060675595
905,0.37458646,0.40243408,0.044602267,0.14490221,0.36733335
906,0.4014846,0.43450394,0.012337137,0.22213541,0.316
907,0.058737632,0.033901088,0.0061166976,0.019553876,0.0035147965
908,0.11398677,0.06774519,0.0063950317,0.020373698,0.084182754
909,0.3561489,0.26957804,0.0115345,0.44431314,0.02048012
910,0.18364124,0.08582769,0.012337137,0.026317406,0.18158256
911,0.3389984,0.37392882,0.012647836,0.028776871,0.27510223
912,0.011874928,0.010020891,0.0055001555,0.010792031,0.0045507364
913,0.3389984,0.37960073,0.009359611,0.11230402,0.29798782
914,0.27047762,0.2659317,0.009955117,0.07740857,0.10221587
915,0.13214645,0.06687108,0.0064597605,0.022423252,0.10221587
916,0.11067997,0.07301756,0.005848073,0.04065997,0.005956655
917,0.09958932,0.04207976,0.006822242,0.014942379,0.060675595
918,0.36095104,0.40975618,0.013702838,0.2263305,0.23770751
919,0.3308965,0.40243408,0.0103175985,0.075468846,0.0233943
920,0.32289913,0.36798462,0.008867673,0.15724123,0.084182754
921,0.017592486,0.01465692,0.005686251,0.014156717,0.0026083488
922,0.8778702,0.83943826,0.46566597,0.84506536,0.120924085
923,0.2524482,0.24424846,0.0069905366,0.020646973,0.14661247
924,0.09033044,0.047349896,0.008298059,0.013336895,0.009545447
925,0.37576625,0.37960073,0.091630474,0.10425757,0.40713623
926,0.4475325,0.4339631,0.06787856,0.17987521,0.46028158
927,0.16678599,0.029273475,0.2836219,0.020851927,0.0045137387
928,0.038991302,0.025542418,0.0057898173,0.011099464,0.0039772694
929,0.022374803,0.019547975,0.0056538866,0.010621235,0.0027193425
930,0.009801528,0.0088618845,0.0053294334,0.008827875,0.0029043318
931,0.4269174,0.5130944,0.04686524,0.23857519,0.10409598
932,0.6588125,0.67735565,0.08703069,0.36230123,0.58354634
933,0.10609736,0.023866551,0.015429466,0.020373698,0.016058605
934,0.1104733,0.034782536,0.108496375,0.022764845,0.0045507364
935,0.014702292,0.00975489,0.0061037517,0.022218296,0.0017758971
936,0.057748068,0.015036922,0.03649433,0.016957775,0.0020533812
937,0.09958932,0.059061307,0.0059548756,0.0128245065,0.03249594
938,0.009675868,0.007797878,0.0057250885,0.01261955,0.0031818156
939,0.009487377,0.006961873,0.0067445673,0.013200258,0.0025343532
940,0.11202335,0.058475737,0.0060066585,0.014156717,0.058856625
941,0.0032828837,0.0057506156,0.0053593703,0.009271945,0.00103594
942,0.3140926,0.24561718,0.025616571,0.037904397,0.29798782
943,0.19124292,0.15236975,0.008298059,0.03339528,0.10409598
944,0.03592727,0.023028618,0.0058318907,0.0127903465,0.009286462
945,0.034041706,0.018129934,0.0059095654,0.019143965,0.01274247
946,0.0438942,0.026960457,0.0058318907,0.020442016,0.0026453468
947,0.39915034,0.47384647,0.0071847234,0.21132572,0.10221587
948,0.024260364,0.017292,0.005809236,0.011253181,0.0050687063
949,0.34757367,0.24630153,0.44942492,0.089370176,0.018269362
950,0.3972142,0.44802538,0.007883795,0.19524631,0.32768643
951,0.2648175,0.25998658,0.008531082,0.01764096,0.021183543
952,0.056016337,0.031697463,0.0056959605,0.014498309,0.02037963
953,0.1537979,0.09855611,0.0071588317,0.027547138,0.042550452
954,0.032156147,0.019934712,0.0056959605,0.0118680475,0.0039402717
955,0.01237757,0.010400894,0.0054111537,0.010279642,0.0019146391
956,0.4014846,0.43158367,0.012130005,0.41375932,0.042550452
957,0.27236435,0.26957804,0.008867673,0.059447967,0.10221587
958,0.3308965,0.36798462,0.009644418,0.12551236,0.13163337
959,0.05255287,0.03412145,0.0059904763,0.012687869,0.005660672
960,0.2854971,0.336253,0.015774792,0.10611444,0.033011556
961,0.16245349,0.071750276,0.06593887,0.029460056,0.099899694
962,0.5140397,0.5332045,0.015256803,0.27747265,0.50917345
963,0.2524482,0.24928534,0.006479179,0.03189224,0.10221587
964,0.03639866,0.024382202,0.0065244893,0.011970525,0.0011515582
965,0.15435068,0.04032305,0.13815513,0.03715288,0.0051797
966,0.23271075,0.16817254,0.0073918556,0.020168742,0.23694818
967,0.057748068,0.024768941,0.008336896,0.03690237,0.007732552
968,0.01646154,0.0094128875,0.006686311,0.014942379,0.0010590637
969,0.4475325,0.47384647,0.015602129,0.10178173,0.48915586
970,0.15932569,0.05086332,0.13815513,0.03915693,0.00880549
971,0.22712809,0.16839184,0.0071199946,0.021808386,0.1769227
972,0.37576625,0.29383746,0.013579931,0.0864606,0.3817989
973,0.3260917,0.40243408,0.025961896,0.079025,0.04332388
974,0.33421695,0.3388922,0.019228047,0.070942834,0.36702603
975,0.2396185,0.24493282,0.008077981,0.16264248,0.03919895
976,0.11223003,0.070799805,0.0064727063,0.03239325,0.030433474
977,0.019980038,0.008899884,0.0076637166,0.019348921,0.0035702933
978,0.009864358,0.0072088744,0.006576272,0.01535229,0.0019793853
979,0.028974265,0.017872108,0.006356194,0.00906699,0.0040327664
980,0.42129645,0.48627716,0.008077981,0.096805766,0.27682206
981,0.059727192,0.02657372,0.0058577824,0.019963788,0.0027193425
982,0.11150667,0.059061307,0.007534259,0.023789622,0.08583717
983,0.2763787,0.16266862,0.35782173,0.07514556,0.02439919
984,0.37751234,0.35505778,0.34804323,0.06546012,0.37432748
985,0.2191003,0.08533409,0.2606104,0.024882717,0.011543332
986,0.01822079,0.007987879,0.0082074385,0.012687869,0.001572409
987,0.10826672,0.07333439,0.006265574,0.028640235,0.0037737815
988,0.45396814,0.5130944,0.41113588,0.26614267,0.36702603
989,0.09655223,0.047349896,0.012492486,0.022354934,0.0044767405
990,0.40336934,0.47020787,0.0067251488,0.3424554,0.06704199
991,0.067380086,0.038566336,0.0056797783,0.013473531,0.013043936
992,0.4014846,0.46476576,0.049774777,0.2124067,0.32768643
993,0.019854378,0.013402912,0.0059030927,0.013951761,0.0024973555
994,0.07291982,0.055547886,0.005568121,0.021945024,0.0047357255
995,0.02048268,0.013516913,0.006912862,0.011714331,0.0032558115
996,0.3389984,0.37846634,0.018882722,0.094542764,0.25647953
997,0.112436704,0.06354945,0.008945347,0.03765389,0.08087392
998,0.09915545,0.046178754,0.005692724,0.025497584,0.055673428
999,0.012754552,0.011958904,0.0054839733,0.009903891,0.0017758971
1000,0.41445592,0.48484445,0.0074954215,0.16775991,0.04203484
1001,0.0069741644,0.0075128763,0.0054030623,0.009459821,0.0013411723
1002,0.2763787,0.3126888,0.0079873605,0.03189224,0.10221587
1003,0.013068704,0.0105148945,0.0055584116,0.011441057,0.0013966691
1004,0.0154562555,0.011996903,0.0054354267,0.014395831,0.00086020015
1005,0.0023718441,0.0054656137,0.00534157,0.008973052,0.0003329807
1006,0.3266089,0.37619758,0.008841781,0.08128801,0.17459276
1007,0.37340668,0.29383746,0.13815513,0.0569429,0.36733335
1008,0.011623607,0.00975489,0.005964585,0.012073003,0.0007908292
1009,0.3048984,0.24767025,0.009411395,0.045670103,0.36598656
1010,0.09958932,0.061451588,0.005825418,0.01941724,0.021987455
1011,0.18079062,0.16802633,0.00579629,0.01805087,0.011765319
1012,0.1996317,0.17610447,0.012906751,0.024267852,0.009027477
1013,0.30439767,0.18480228,0.012130005,0.29279903,0.0069185994
1014,0.010681152,0.009013886,0.006003422,0.0098868115,0.0008925733
1015,0.00713124,0.007151874,0.0056765415,0.011048226,0.0005665297
1016,0.48021027,0.5130944,0.013631714,0.5381406,0.28883415
1017,0.067380086,0.014086916,0.0824309,0.018529098,0.0037182847
1018,0.010429831,0.0076838774,0.0061166976,0.012414595,0.0009711938
1019,0.5721988,0.6120431,0.54744303,0.29209393,0.054763943
1020,0.115658075,0.022512967,0.13599728,0.029596692,0.0034038029
1021,0.013822667,0.010286893,0.00666042,0.009536679,0.0011931809
1022,0.22846605,0.16124763,0.013424582,0.032894265,0.19495805
1023,0.0050578397,0.0064298697,0.0055211927,0.010245483,0.0004786598
1024,0.10653123,0.06826523,0.006194372,0.02030538,0.0376521
1025,0.049584184,0.030595649,0.0060260775,0.017026093,0.0052906936
1026,0.37073207,0.42881694,0.020091362,0.072882555,0.27875587
1027,0.112850055,0.07840354,0.006382086,0.019553876,0.0033298072
1028,0.011749268,0.008633883,0.0060778605,0.013951761,0.0021551251
1029,0.12867521,0.06564732,0.0070552654,0.024814399,0.10699738
1030,0.012691722,0.010400894,0.0054467544,0.010928668,0.0017204003
1031,0.044883765,0.03136692,0.0057606893,0.010587076,0.0052166977
1032,0.3286776,0.33998606,0.1366716,0.18171974,0.20088354
1033,0.048099842,0.019870255,0.023544617,0.018255826,0.0040142676
1034,0.37751234,0.34101152,0.02250864,0.08064143,0.3857254
1035,0.37751234,0.4718924,0.00756015,0.11168506,0.08170113
1036,0.07845957,0.04969218,0.0072753434,0.01982715,0.0032558115
1037,0.47473195,0.53014356,0.038911607,0.17706433,0.44690517
1038,0.47900817,0.58196646,0.0074048014,0.19401662,0.01465176
1039,0.44933176,0.5130944,0.009981008,0.2356715,0.011617327
1040,0.30514878,0.3388922,0.048158366,0.0816113,0.17614605
1041,0.41690505,0.47357693,0.13211988,0.24818924,0.037394293
1042,0.3389984,0.10440776,0.5195707,0.036651865,0.018369852
1043,0.0071626552,0.007360875,0.005773635,0.013405213,0.0014614153
1044,0.022610499,0.016708933,0.0059969495,0.012858666,0.0016094068
1045,0.3281604,0.35016364,0.009825659,0.05393682,0.36598656
1046,0.053295042,0.024511116,0.013321015,0.013063621,0.0021643746
1047,0.0017435411,0.0052874875,0.005349661,0.0086656185,0.00027054682
1048,0.18364124,0.046178754,0.0059548756,0.44613865,0.006696612
1049,0.14256015,0.097093195,0.010058682,0.019690514,0.02439919
1050,0.4269174,0.45758462,0.012492486,0.39409557,0.37432748
1051,0.06184035,0.027730936,0.019055385,0.014703264,0.0045322375
1052,0.0037384033,0.006353869,0.0053617978,0.00907553,0.00046709794
1053,0.15766735,0.08508729,0.012854968,0.04291453,0.058401883
1054,0.062236045,0.043250903,0.005754216,0.012517073,0.0051797
1055,0.3389984,0.38406035,0.012233571,0.07482228,0.25647953
1056,0.47900817,0.47384647,0.5085751,0.21348765,0.4830652
1057,0.3811502,0.4596616,0.027343199,0.12220735,0.29035977
1058,0.021432023,0.012604907,0.0068869707,0.016547862,0.0047727237
1059,0.47323486,0.5130944,0.029069828,0.17926037,0.45610145
1060,0.29771072,0.27146968,0.12076248,0.06646215,0.15731181
1061,0.012817383,0.010856897,0.0057639256,0.009698936,0.0024233595
1062,0.3057765,0.22303216,0.13815513,0.39409557,0.028418748
1063,0.41168427,0.44464502,0.010576514,0.07805514,0.4006267
1064,0.36095104,0.36537176,0.011922873,0.1110661,0.37730414
1065,0.2854971,0.2838064,0.016810767,0.12096943,0.14875233
1066,0.04315203,0.028061481,0.005509865,0.015249812,0.001415168
1067,0.05205809,0.020450363,0.019573374,0.043415543,0.0030338243
1068,0.08953904,0.03257891,0.006770459,0.03489832,0.035331827
1069,0.33587718,0.40243408,0.006058442,0.10735235,0.050671257
1070,0.2854699,0.25998658,0.04233929,0.13785136,0.23694818
1071,0.32712606,0.34782293,0.01698343,0.24910301,0.11163961
1072,0.20705862,0.16897665,0.00675104,0.07255927,0.05976611
1073,0.2191003,0.0838533,0.11769595,0.092279755,0.023595277
1074,0.39915034,0.44464502,0.030969119,0.104876526,0.38223284
1075,0.3286776,0.36798462,0.01254427,0.04491858,0.2839175
1076,0.26859093,0.24928534,0.009825659,0.07676199,0.18391247
1077,0.6308517,0.6798578,0.008764107,0.4044591,0.04667538
1078,0.4014846,0.42881694,0.007689608,0.124631,0.40713623
1079,0.18079062,0.0820023,0.01750142,0.02344803,0.16801116
1080,0.30319387,0.33154017,0.008349842,0.038906425,0.16373143
1081,0.52139956,0.5588244,0.008764107,0.15938593,0.5135796
1082,0.00512067,0.007028373,0.005576212,0.009451281,0.0010081916
1083,0.51980776,0.5739874,0.34804323,0.28938356,0.458714
1084,0.13214645,0.06826523,0.008349842,0.039407436,0.10221587
1085,0.3389984,0.40243408,0.0067445673,0.032142747,0.033011556
1086,0.17285149,0.11616662,0.006848133,0.075792134,0.0036997858
1087,0.059727192,0.028171662,0.0061166976,0.01887069,0.035847444
1088,0.06065326,0.0279513,0.0062267366,0.026590679,0.020681098
1089,0.0016100267,0.0053278627,0.005258232,0.008298407,0.0002520479
1090,0.30993456,0.26957804,0.007145886,0.054938845,0.29035977
1091,0.20126031,0.09563028,0.0062526283,0.022559889,0.17847598
1092,0.3827457,0.42881694,0.031314444,0.22429734,0.32476485
1093,0.08320791,0.024511116,0.006045496,0.06746418,0.030433474
1094,0.20149297,0.16195811,0.0101363575,0.19893537,0.08831879
1095,0.05230548,0.031146556,0.006925808,0.012141321,0.01656105
1096,0.055521555,0.031036375,0.0078449575,0.028503597,0.011543332
1097,0.15987846,0.0810151,0.007754337,0.024267852,0.06749674
1098,0.018974753,0.012756908,0.0066280556,0.011167783,0.001086812
1099,0.37955463,0.37733194,0.035458352,0.2801717,0.28034934
1100,0.2553839,0.19967617,0.008272167,0.09486605,0.28034934
1101,0.4269174,0.45758462,0.010913103,0.089693464,0.46028158
1102,2.0125333e-05,0.004713402,0.005192517,0.007475583,4.6969935e-06
1103,0.10002319,0.03588435,0.0066151097,0.019553876,0.060675595
1104,0.11036996,0.04090862,0.017674083,0.017026093,0.013948337
1105,0.2854699,0.25602314,0.011482717,0.17473823,0.10221587
1106,0.038519915,0.023995465,0.0058707283,0.010535837,0.0010590637
1107,0.008293601,0.0075508766,0.0054208627,0.011611853,0.00207188
1108,0.024378212,0.015036922,0.0060196044,0.017094411,0.0028673338
1109,0.26293078,0.24767025,0.06690872,0.03765389,0.17226285
1110,0.27236435,0.26957804,0.007974415,0.062454045,0.11860296
1111,0.13908891,0.056719027,0.008349842,0.059447967,0.10221587
1112,0.005686143,0.006306369,0.0053747436,0.010962827,0.0011700572
1113,0.34757367,0.24493282,0.4430943,0.18233459,0.23998553
1114,0.022846194,0.014352918,0.005416008,0.017231047,0.0017851467
1115,0.11652588,0.06354945,0.007340072,0.049678206,0.06249457
1116,0.1996317,0.12883772,0.0066668927,0.045419596,0.13591312
1117,0.4269174,0.42743355,0.30148876,0.33453682,0.3817989
1118,0.19599396,0.11464815,0.007327127,0.07449899,0.13163337
1119,0.26104406,0.21135417,0.023544617,0.054437835,0.28034934
1120,0.23235008,0.16817254,0.006433869,0.068967216,0.18468912
1121,0.033334624,0.019999169,0.0056409407,0.021808386,0.0026453468
1122,0.044636376,0.029493837,0.005458082,0.014190876,0.016963007
1123,0.006942749,0.0075888764,0.0052719866,0.009306105,0.000543406
1124,0.05799546,0.019999169,0.023371955,0.019622196,0.0073995716
1125,0.32020867,0.16758773,0.13815513,0.26280963,0.17925262
1126,0.15766735,0.0654725,0.009204263,0.04366605,0.06704199
1127,0.0018377865,0.0052684876,0.0053448067,0.00864,0.00022776806
1128,0.25462922,0.21836096,0.0103175985,0.06495911,0.28034934
1129,0.41910073,0.43158367,0.4352635,0.19524631,0.43896464
1130,0.20265625,0.16989174,0.007819066,0.14578357,0.015757138
1131,0.075294,0.04149419,0.0064079775,0.025497584,0.021585498
1132,0.25462922,0.20668297,0.0073789097,0.049678206,0.2463217
1133,0.2553839,0.24287975,0.035113025,0.22572558,0.10221587
1134,0.017215505,0.014808921,0.005919275,0.010689554,0.0011608078
1135,0.09525062,0.031697463,0.03235042,0.023106437,0.0058456613
1136,0.26293078,0.26957804,0.056240413,0.075468846,0.16587129
1137,0.30439767,0.27146968,0.010783645,0.05268429,0.31892163
1138,0.32971194,0.18107465,0.12689553,0.10549548,0.37292135
1139,0.049831573,0.025413504,0.007145886,0.01887069,0.024600167
1140,0.25462922,0.16795322,0.0076507707,0.085167445,0.2795294
1141,0.5532103,0.5678696,0.044925548,0.27207452,0.5504064
1142,0.32397532,0.36798462,0.05268431,0.26189584,0.17381613
1143,0.2191003,0.113185234,0.0063497215,0.035148825,0.25986546
1144,0.044636376,0.030154925,0.0056377044,0.014464149,0.0041992567
1145,0.48021027,0.47384647,0.5195707,0.2687007,0.40158966
1146,0.40891263,0.40243408,0.13815513,0.25001678,0.41975367
1147,0.11440011,0.06354945,0.0060778605,0.01887069,0.10221587
1148,0.0032828837,0.0059358664,0.005297069,0.008998672,0.00034454255
1149,0.3250515,0.336253,0.007314181,0.22542313,0.2803029
1150,0.04711028,0.027605021,0.00866054,0.01579636,0.0014799143
1151,0.017089844,0.014428918,0.0053083966,0.009220706,0.0014891637
1152,0.048842013,0.024897853,0.006045496,0.02023706,0.030691283
1153,0.15324512,0.1342682,0.006330303,0.09034003,0.030691283
1154,0.33587718,0.26957804,0.0065956907,0.021945024,0.36803186
1155,0.3302291,0.24928534,0.13178273,0.06796519,0.27759558
1156,0.012754552,0.00979289,0.0054208627,0.011714331,0.0015354111
1157,0.013948329,0.014314918,0.0056150495,0.014464149,0.0050317086
1158,0.0038797716,0.006068867,0.0053973985,0.010467518,0.0004162259
1159,0.05750068,0.039444692,0.0064532873,0.015181494,0.0043657473
1160,0.33421695,0.40243408,0.0062332097,0.08807703,0.0037922803
1161,0.15711457,0.081261896,0.006433869,0.040409464,0.10221587
1162,0.27236435,0.17237684,0.05171447,0.10920923,0.17769934
1163,0.39231625,0.35161978,0.00948907,0.70384485,0.04177703
1164,0.36095104,0.38406035,0.0066798385,0.2424468,0.28034934
1165,0.03781283,0.028281843,0.0053739343,0.010945748,0.0015169121
1166,0.09481675,0.02012808,0.13329996,0.018597418,0.003311308
1167,0.10609736,0.031807642,0.012285355,0.052934792,0.058401883
1168,0.13561769,0.06564732,0.051067904,0.051181246,0.06795148
1169,0.23667802,0.22303216,0.007754337,0.06646215,0.10221587
1170,0.25084448,0.16802633,0.007081157,0.03990845,0.2795294
